Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Matthews_correlation,Area_under_ROC,Area_under_PRC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_matthews_correlation,Weighted_avg_area_under_ROC,Weighted_avg_area_under_PRC,Unweighted_macro_avg_F_measure,Unweighted_micro_avg_F_measure,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,UserCPU_Time_millis_training,UserCPU_Time_millis_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Coverage_of_Test_Cases_By_Regions,Size_of_Predicted_Regions,Summary,measureOutOfBagError
features_all_postprocessed1,4,5,weka.classifiers.meta.Bagging,'-P 100 -S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.REPTree -- -M 2 -V 0.001 -N 3 -S 1 -L -1 -I 0.0',-1.1588E+17,2.02E+07,91,10,6,4,0,60,40,0,0.5,0.258317933,0.35654804,80.72435393,89.13217434,23.22234871,19.2296085,3.992740207,2.322234871,1.92296085,0.399274021,7.474033558,0.747403356,321.9320713,0,0,0,0,1,8,1,2,0,0,0,0,0.25,0.196428571,0.6,0.1,0.9,0.4,0.613333333,0.6,0.540952381,0.51941919,0.775,0.722619048,0.540952381,0.6,0.016,0,0,0,0,0,41780,24139,4942,100,88,?,-1
features_all_postprocessed1,4,6,weka.classifiers.meta.Bagging,'-P 100 -S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.REPTree -- -M 2 -V 0.001 -N 3 -S 1 -L -1 -I 0.0',-1.1588E+17,2.02E+07,91,10,2,8,0,20,80,0,0,0.322349022,0.426595172,100.7340693,106.6430075,23.22234871,28.88152586,-5.659177147,2.322234871,2.888152586,-0.565917715,1.410077241,0.141007724,60.73682751,0,0,0.125,1,0.875,7,1,2,0,0,0,-0.166666667,0.625,0.333333333,0.2,0.2,0.8,0.8,0.266666667,0.2,0.213333333,0.028178211,0.50625,0.357857143,0.213333333,0.2,0.015,0,0,0,0,0,37120,24139,4942,80,84,?,-1
features_all_postprocessed1,4,7,weka.classifiers.meta.Bagging,'-P 100 -S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.REPTree -- -M 2 -V 0.001 -N 3 -S 1 -L -1 -I 0.0',-1.1588E+17,2.02E+07,91,10,4,6,0,40,60,0,0.25,0.278379141,0.379754161,86.99348166,94.93339002,23.22234871,21.03939032,2.182958392,2.322234871,2.103939032,0.218295839,5.255998417,0.525599842,226.3937463,0,0,0,0,1,8,1,2,0,0,0,0,0.875,0.583333333,0.4,0.15,0.85,0.6,0.44,0.4,0.39047619,0.283333333,0.7125,0.629365079,0.39047619,0.4,0,0,0,0,0,0,42550,24139,4942,100,88,?,-1
features_all_postprocessed1,4,8,weka.classifiers.meta.Bagging,'-P 100 -S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.REPTree -- -M 2 -V 0.001 -N 3 -S 1 -L -1 -I 0.0',-1.1588E+17,2.02E+07,91,10,4,6,0,40,60,0,0.25,0.295066885,0.391630504,92.20840144,97.90231462,23.22234871,21.05941655,2.162932163,2.322234871,2.105941655,0.216293216,3.708131579,0.370813158,159.7218518,0,0,0,0,1,8,1,2,0,0,0,0,0.34375,0.211111111,0.4,0.15,0.85,0.6,0.2,0.4,0.266666667,0.178282308,0.625,0.464444444,0.266666667,0.4,0,0,0,0,0,0,42960,24139,4942,100,86,?,-1
features_all_postprocessed1,4,9,weka.classifiers.meta.Bagging,'-P 100 -S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.REPTree -- -M 2 -V 0.001 -N 3 -S 1 -L -1 -I 0.0',-1.1588E+17,2.02E+07,91,10,4,6,0,40,60,0,0.25,0.296415062,0.390789895,92.62970692,97.69217377,23.22234871,21.4815037,1.740845006,2.322234871,2.14815037,0.174084501,3.908807256,0.390880726,168.3656364,1,2,0.125,1,0.875,7,0,0,0.666666667,1,0.8,0.763762616,0.9375,0.833333333,0.4,0.15,0.85,0.6,0.333333333,0.4,0.36,0.21941919,0.625,0.483888889,0.36,0.4,0.022,0,0.015625,0,15.625,0,37630,24139,4942,100,90,?,-1
features_all_postprocessed1,4,10,weka.classifiers.meta.Bagging,'-P 100 -S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.REPTree -- -M 2 -V 0.001 -N 3 -S 1 -L -1 -I 0.0',-1.1588E+17,2.02E+07,91,10,4,6,0,40,60,0,0.25,0.299762551,0.390506407,93.6757971,97.6213055,23.22234871,24.14200757,-0.919658857,2.322234871,2.414200757,-0.091965886,4.023114717,0.402311472,173.2892479,0.5,1,0.25,2,0.75,6,0.5,1,0.333333333,0.5,0.4,0.21821789,0.5625,0.611111111,0.4,0.15,0.85,0.6,0.266666667,0.4,0.313333333,0.207784732,0.65,0.578888889,0.313333333,0.4,0,0,0,0,0,0,39035,24139,4942,90,92,?,-1
features_all_postprocessed1,5,1,weka.classifiers.meta.Bagging,'-P 100 -S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.REPTree -- -M 2 -V 0.001 -N 3 -S 1 -L -1 -I 0.0',-1.1588E+17,2.02E+07,90,11,4,7,0,36.36363636,63.63636364,0,0.189473684,0.298549143,0.397830398,93.29660734,99.45759961,25.54120904,27.27905896,-1.737849912,2.321928095,2.479914451,-0.157986356,4.239952232,0.385450203,182.6048034,0,0,0,0,1,9,1,2,0,0,0,0,0.277777778,0.183333333,0.363636364,0.169191919,0.830808081,0.636363636,0.363636364,0.363636364,0.337662338,0.21106661,0.558080808,0.509163059,0.314285714,0.363636364,0.016,0,0.015625,0,15.625,0,38475,23902,5179,100,92.72727273,?,-1
features_all_postprocessed1,5,2,weka.classifiers.meta.Bagging,'-P 100 -S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.REPTree -- -M 2 -V 0.001 -N 3 -S 1 -L -1 -I 0.0',-1.1588E+17,2.02E+07,91,10,3,7,0,30,70,0,0.125,0.280894084,0.373307063,87.77940141,93.32170278,23.22234871,19.11882308,4.103525634,2.322234871,1.911882308,0.410352563,5.853728492,0.585372849,252.1400157,0,0,0.25,2,0.75,6,1,2,0,0,0,-0.25,0.4375,0.277777778,0.3,0.175,0.825,0.7,0.233333333,0.3,0.26,0.09441919,0.7,0.547777778,0.26,0.3,0.015,0,0.015625,0,15.625,0,44090,24139,4942,100,88,?,-1
features_all_postprocessed1,5,3,weka.classifiers.meta.Bagging,'-P 100 -S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.REPTree -- -M 2 -V 0.001 -N 3 -S 1 -L -1 -I 0.0',-1.1588E+17,2.02E+07,91,10,3,7,0,30,70,0,0.125,0.30609939,0.405740765,95.65605922,101.4296885,23.22234871,24.59796704,-1.375618328,2.322234871,2.459796704,-0.137561833,3.482084156,0.348208416,149.9852196,0.5,1,0.125,1,0.875,7,0.5,1,0.5,0.5,0.5,0.375,0.5,0.6,0.3,0.175,0.825,0.7,0.233333333,0.3,0.26,0.112287156,0.575,0.487222222,0.26,0.3,0.016,0,0.015625,0,15.625,0,41295,24139,4942,100,96,?,-1
features_all_postprocessed1,5,4,weka.classifiers.meta.Bagging,'-P 100 -S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.REPTree -- -M 2 -V 0.001 -N 3 -S 1 -L -1 -I 0.0',-1.1588E+17,2.02E+07,91,10,3,7,0,30,70,0,0.125,0.294245211,0.387405605,91.95162858,96.8461472,23.22234871,24.76677225,-1.544423538,2.322234871,2.476677225,-0.154442354,4.311295763,0.431129576,185.7021867,0.5,1,0.125,1,0.875,7,0.5,1,0.5,0.5,0.5,0.375,0.8125,0.7,0.3,0.175,0.825,0.7,0.35,0.3,0.3,0.145412415,0.75,0.56,0.3,0.3,0.016,0,0.015625,0,15.625,0,41705,24139,4942,90,90,?,-1
features_all_postprocessed1,5,5,weka.classifiers.meta.Bagging,'-P 100 -S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.REPTree -- -M 2 -V 0.001 -N 3 -S 1 -L -1 -I 0.0',-1.1588E+17,2.02E+07,91,10,2,8,0,20,80,0,0,0.304927892,0.405313136,95.28996619,101.322787,23.22234871,24.15177677,-0.929428058,2.322234871,2.415177677,-0.092942806,2.724581858,0.272458186,117.3570167,0,0,0.25,2,0.75,6,1,2,0,0,0,-0.25,0.6875,0.366666667,0.2,0.2,0.8,0.8,0.24,0.2,0.19047619,0.016666667,0.6,0.466666667,0.19047619,0.2,0,0,0,0,0,0,39345,24139,4942,90,88,?,-1
features_all_postprocessed1,5,6,weka.classifiers.meta.Bagging,'-P 100 -S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.REPTree -- -M 2 -V 0.001 -N 3 -S 1 -L -1 -I 0.0',-1.1588E+17,2.02E+07,91,10,3,7,0,30,70,0,0.125,0.288722472,0.387873678,90.22577249,96.96315897,23.22234871,19.99809931,3.224249397,2.322234871,1.999809931,0.32242494,4.510400368,0.451040037,194.2782999,0.5,1,0.125,1,0.875,7,0.5,1,0.5,0.5,0.5,0.375,0.5625,0.611111111,0.3,0.175,0.825,0.7,0.2,0.3,0.233333333,0.097474487,0.7125,0.567222222,0.233333333,0.3,0.015,0,0.015625,0,15.625,0,40885,24139,4942,100,88,?,-1
features_all_postprocessed1,5,7,weka.classifiers.meta.Bagging,'-P 100 -S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.REPTree -- -M 2 -V 0.001 -N 3 -S 1 -L -1 -I 0.0',-1.1588E+17,2.02E+07,91,10,4,6,0,40,60,0,0.25,0.292853996,0.402028237,91.51687372,100.5016068,23.22234871,22.84686992,0.375478785,2.322234871,2.284686992,0.037547878,4.031622644,0.403162264,173.6557133,0,0,0,0,1,8,1,2,0,0,0,0,0.625,0.325,0.4,0.15,0.85,0.6,0.28,0.4,0.314285714,0.216666667,0.7,0.456666667,0.314285714,0.4,0.022,0,0.03125,0,31.25,0,41705,24139,4942,90,88,?,-1
features_all_postprocessed1,5,8,weka.classifiers.meta.Bagging,'-P 100 -S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.REPTree -- -M 2 -V 0.001 -N 3 -S 1 -L -1 -I 0.0',-1.1588E+17,2.02E+07,91,10,2,8,0,20,80,0,0,0.300318614,0.394704486,93.84956698,98.67076844,23.22234871,22.38478011,0.837568596,2.322234871,2.238478011,0.08375686,3.53403047,0.353403047,152.2227242,0,0,0,0,1,8,1,2,0,0,0,0,0.6875,0.366666667,0.2,0.2,0.8,0.8,0.1,0.2,0.133333333,-0.025841838,0.675,0.493571429,0.133333333,0.2,0.016,0,0.015625,0,15.625,0,42985,24139,4942,100,90,?,-1
features_all_postprocessed1,5,9,weka.classifiers.meta.Bagging,'-P 100 -S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.REPTree -- -M 2 -V 0.001 -N 3 -S 1 -L -1 -I 0.0',-1.1588E+17,2.02E+07,91,10,4,6,0,40,60,0,0.25,0.307159795,0.4072813,95.98743586,101.8148012,23.22234871,25.85787183,-2.635523121,2.322234871,2.585787183,-0.263552312,3.527209278,0.352720928,151.9289123,0,0,0.125,1,0.875,7,1,2,0,0,0,-0.166666667,0.1875,0.183333333,0.4,0.15,0.85,0.6,0.3,0.4,0.34,0.204729435,0.5375,0.363333333,0.34,0.4,0.016,0,0.015625,0,15.625,0,45110,24139,4942,90,84,?,-1
features_all_postprocessed1,5,10,weka.classifiers.meta.Bagging,'-P 100 -S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.REPTree -- -M 2 -V 0.001 -N 3 -S 1 -L -1 -I 0.0',-1.1588E+17,2.02E+07,91,10,4,6,0,40,60,0,0.25,0.270919893,0.369906105,84.66246651,92.47150947,23.22234871,19.72719284,3.495155872,2.322234871,1.972719284,0.349515587,6.18131409,0.618131409,266.2502427,0,0,0.125,1,0.875,7,1,2,0,0,0,-0.166666667,0.75,0.416666667,0.4,0.15,0.85,0.6,0.373333333,0.4,0.35047619,0.252752523,0.7875,0.588888889,0.35047619,0.4,0.015,0,0.015625,0,15.625,0,41805,24139,4942,90,82,?,-1
features_all_postprocessed1,6,1,weka.classifiers.meta.Bagging,'-P 100 -S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.REPTree -- -M 2 -V 0.001 -N 3 -S 1 -L -1 -I 0.0',-1.1588E+17,2.02E+07,90,11,4,7,0,36.36363636,63.63636364,0,0.206185567,0.281647322,0.382077667,88.01478809,95.51941669,25.54120904,23.1300925,2.411116539,2.321928095,2.102735682,0.219192413,6.145578019,0.558688911,264.6756388,0.5,1,0,0,1,9,0.5,1,1,0.5,0.666666667,0.670820393,1,1,0.363636364,0.169191919,0.830808081,0.636363636,0.333333333,0.363636364,0.315151515,0.173256122,0.726010101,0.53989899,0.346666667,0.363636364,0.016,0,0.015625,0,15.625,0,41780,23902,5179,100,89.09090909,?,-1
features_all_postprocessed1,6,2,weka.classifiers.meta.Bagging,'-P 100 -S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.REPTree -- -M 2 -V 0.001 -N 3 -S 1 -L -1 -I 0.0',-1.1588E+17,2.02E+07,91,10,5,5,0,50,50,0,0.375,0.269986952,0.364405326,84.37092236,91.09638936,23.22234871,21.54999435,1.672354358,2.322234871,2.154999435,0.167235436,6.469352362,0.646935236,278.6570317,0,0,0.25,2,0.75,6,1,2,0,0,0,-0.25,0.5625,0.375,0.5,0.125,0.875,0.5,0.533333333,0.5,0.493333333,0.386085856,0.7375,0.670555556,0.493333333,0.5,0.015,0,0.015625,0,15.625,0,45370,24139,4942,90,82,?,-1
features_all_postprocessed1,6,3,weka.classifiers.meta.Bagging,'-P 100 -S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.REPTree -- -M 2 -V 0.001 -N 3 -S 1 -L -1 -I 0.0',-1.1588E+17,2.02E+07,91,10,4,6,0,40,60,0,0.25,0.267517951,0.362950113,83.59935973,90.73260591,23.22234871,18.18906055,5.033288158,2.322234871,1.818906055,0.503328816,6.457390564,0.645739056,278.1417963,0,0,0,0,1,8,1,2,0,0,0,0,0.8125,0.5,0.4,0.15,0.85,0.6,0.3,0.4,0.34,0.221396101,0.8,0.6,0.34,0.4,0.005,0,0,0,0,0,47420,24139,4942,100,84,?,-1
features_all_postprocessed1,6,4,weka.classifiers.meta.Bagging,'-P 100 -S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.REPTree -- -M 2 -V 0.001 -N 3 -S 1 -L -1 -I 0.0',-1.1588E+17,2.02E+07,91,10,3,7,0,30,70,0,0.125,0.299659524,0.40401749,93.64360127,100.9988931,23.22234871,22.0730214,1.149327307,2.322234871,2.20730214,0.114932731,3.558164841,0.355816484,153.2622738,0.5,1,0.25,2,0.75,6,0.5,1,0.333333333,0.5,0.4,0.21821789,0.875,0.75,0.3,0.175,0.825,0.7,0.2,0.3,0.24,0.097597401,0.6875,0.485238095,0.24,0.3,0.016,0,0.015625,0,15.625,0,40500,24139,4942,100,92,?,-1
features_all_postprocessed1,6,5,weka.classifiers.meta.Bagging,'-P 100 -S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.REPTree -- -M 2 -V 0.001 -N 3 -S 1 -L -1 -I 0.0',-1.1588E+17,2.02E+07,91,10,6,4,0,60,40,0,0.5,0.257176359,0.339706104,80.36761205,84.92191871,23.22234871,16.27085464,6.951494073,2.322234871,1.627085464,0.695149407,7.689578812,0.768957881,331.2163393,0.5,1,0,0,1,8,0.5,1,1,0.5,0.666666667,0.666666667,0.9375,0.833333333,0.6,0.1,0.9,0.4,0.6,0.6,0.566666667,0.497474487,0.8,0.705555556,0.566666667,0.6,0,0,0,0,0,0,40860,24139,4942,100,90,?,-1
features_all_postprocessed1,6,6,weka.classifiers.meta.Bagging,'-P 100 -S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.REPTree -- -M 2 -V 0.001 -N 3 -S 1 -L -1 -I 0.0',-1.1588E+17,2.02E+07,91,10,3,7,0,30,70,0,0.125,0.303339039,0.41319848,94.7934496,103.294016,23.22234871,24.45268518,-1.230336472,2.322234871,2.445268518,-0.123033647,3.043258758,0.304325876,131.0835157,0,0,0.25,2,0.75,6,1,2,0,0,0,-0.25,0.25,0.2,0.3,0.175,0.825,0.7,0.266666667,0.3,0.28,0.110310245,0.6125,0.45984127,0.28,0.3,0.016,0,0.015625,0,15.625,0,37145,24139,4942,90,86,?,-1
features_all_postprocessed1,6,7,weka.classifiers.meta.Bagging,'-P 100 -S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.REPTree -- -M 2 -V 0.001 -N 3 -S 1 -L -1 -I 0.0',-1.1588E+17,2.02E+07,91,10,4,6,0,40,60,0,0.25,0.296835425,0.399899858,92.76107032,99.96954102,23.22234871,23.32110388,-0.098755169,2.322234871,2.332110388,-0.009875517,4.016135442,0.401613544,172.9886268,0,0,0.125,1,0.875,7,1,2,0,0,0,-0.166666667,0.125,0.171428571,0.4,0.15,0.85,0.6,0.54,0.4,0.423809524,0.308333333,0.5875,0.464761905,0.423809524,0.4,0.015,0,0.015625,0,15.625,0,36450,24139,4942,100,88,?,-1
features_all_postprocessed1,6,8,weka.classifiers.meta.Bagging,'-P 100 -S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.REPTree -- -M 2 -V 0.001 -N 3 -S 1 -L -1 -I 0.0',-1.1588E+17,2.02E+07,91,10,2,8,0,20,80,0,0,0.282214598,0.385436435,88.19206177,96.35388131,23.22234871,19.3112048,3.911143913,2.322234871,1.93112048,0.391114391,4.853307403,0.48533074,209.0484734,0,0,0.125,1,0.875,7,1,2,0,0,0,-0.166666667,0.625,0.333333333,0.2,0.2,0.8,0.8,0.133333333,0.2,0.16,-0.029379511,0.75,0.483333333,0.16,0.2,0.016,0,0.015625,0,15.625,0,46190,24139,4942,100,86,?,-1
features_all_postprocessed1,6,9,weka.classifiers.meta.Bagging,'-P 100 -S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.REPTree -- -M 2 -V 0.001 -N 3 -S 1 -L -1 -I 0.0',-1.1588E+17,2.02E+07,91,10,2,8,0,20,80,0,0,0.299398142,0.39658351,93.56191932,99.14049897,23.22234871,21.06604141,2.1563073,2.322234871,2.106604141,0.21563073,3.367680289,0.336768029,145.0574556,0,0,0,0,1,8,1,2,0,0,0,0,0.5625,0.291666667,0.2,0.2,0.8,0.8,0.24,0.2,0.19047619,0.033333333,0.7,0.475,0.19047619,0.2,0.022,0,0.03125,0,31.25,0,41295,24139,4942,100,94,?,-1
features_all_postprocessed1,6,10,weka.classifiers.meta.Bagging,'-P 100 -S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.REPTree -- -M 2 -V 0.001 -N 3 -S 1 -L -1 -I 0.0',-1.1588E+17,2.02E+07,91,10,3,7,0,30,70,0,0.125,0.291063139,0.39466117,90.9572308,98.65994009,23.22234871,21.37537862,1.846970085,2.322234871,2.137537862,0.184697009,4.295302167,0.429530217,185.013288,0,0,0.25,2,0.75,6,1,2,0,0,0,-0.25,0.25,0.196428571,0.3,0.175,0.825,0.7,0.2,0.3,0.24,0.096396101,0.675,0.531190476,0.24,0.3,0,0,0,0,0,0,43085,24139,4942,100,88,?,-1
features_all_postprocessed1,7,1,weka.classifiers.meta.Bagging,'-P 100 -S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.REPTree -- -M 2 -V 0.001 -N 3 -S 1 -L -1 -I 0.0',-1.1588E+17,2.02E+07,90,11,5,6,0,45.45454545,54.54545455,0,0.326530612,0.282233362,0.377817616,88.19792557,94.45440407,25.54120904,20.9504299,4.590779147,2.321928095,1.904584536,0.417343559,6.021213104,0.547383009,259.3195335,0.5,1,0.111111111,1,0.888888889,8,0.5,1,0.5,0.5,0.5,0.388888889,0.888888889,0.583333333,0.454545455,0.13510101,0.86489899,0.545454545,0.436363636,0.454545455,0.406926407,0.304458582,0.779040404,0.543939394,0.447619048,0.454545455,0.016,0,0.015625,0,15.625,0,42985,23902,5179,100,90.90909091,?,-1
features_all_postprocessed1,7,2,weka.classifiers.meta.Bagging,'-P 100 -S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.REPTree -- -M 2 -V 0.001 -N 3 -S 1 -L -1 -I 0.0',-1.1588E+17,2.02E+07,91,10,3,7,0,30,70,0,0.125,0.300240298,0.41135069,93.82509312,102.8320938,23.22234871,25.37940223,-2.157053517,2.322234871,2.537940223,-0.215705352,3.220560856,0.322056086,138.7205208,0,0,0.125,1,0.875,7,1,2,0,0,0,-0.166666667,0.125,0.173611111,0.3,0.175,0.825,0.7,0.3,0.3,0.266666667,0.140824829,0.525,0.418849206,0.266666667,0.3,0.015,0,0.015625,0,15.625,0,37370,24139,4942,90,82,?,-1
features_all_postprocessed1,7,3,weka.classifiers.meta.Bagging,'-P 100 -S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.REPTree -- -M 2 -V 0.001 -N 3 -S 1 -L -1 -I 0.0',-1.1588E+17,2.02E+07,91,10,2,8,0,20,80,0,0,0.29619139,0.397374743,92.5598095,99.3382964,23.22234871,21.83451559,1.387833121,2.322234871,2.183451559,0.138783312,3.732929375,0.373292937,160.7899773,0,0,0.375,3,0.625,5,1,2,0,0,0,-0.327326835,0.375,0.225,0.2,0.2,0.8,0.8,0.25,0.2,0.2,0.038280381,0.6625,0.538571429,0.2,0.2,0.016,0,0.015625,0,15.625,0,44190,24139,4942,100,94,?,-1
features_all_postprocessed1,7,4,weka.classifiers.meta.Bagging,'-P 100 -S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.REPTree -- -M 2 -V 0.001 -N 3 -S 1 -L -1 -I 0.0',-1.1588E+17,2.02E+07,91,10,4,6,0,40,60,0,0.25,0.30364417,0.411408736,94.8888031,102.8466044,23.22234871,1094.058232,-1070.835883,2.322234871,109.4058232,-107.0835883,3.947199457,0.394719946,170.0193192,0,0,0.25,2,0.75,6,1,2,0,0,0,-0.25,0.1875,0.183333333,0.4,0.15,0.85,0.6,0.466666667,0.4,0.413333333,0.276976911,0.56875,0.381666667,0.413333333,0.4,0,0,0,0,0,0,42885,24139,4942,90,88,?,-1
features_all_postprocessed1,7,5,weka.classifiers.meta.Bagging,'-P 100 -S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.REPTree -- -M 2 -V 0.001 -N 3 -S 1 -L -1 -I 0.0',-1.1588E+17,2.02E+07,91,10,5,5,0,50,50,0,0.375,0.271580027,0.370241673,84.86875852,92.55539684,23.22234871,19.33347636,3.888872349,2.322234871,1.933347636,0.388887235,5.935465755,0.593546576,255.6607179,0.5,1,0.125,1,0.875,7,0.5,1,0.5,0.5,0.5,0.375,0.5625,0.375,0.5,0.125,0.875,0.5,0.6,0.5,0.5,0.414141154,0.7,0.600555556,0.5,0.5,0,0,0,0,0,0,43680,24139,4942,90,84,?,-1
features_all_postprocessed1,7,6,weka.classifiers.meta.Bagging,'-P 100 -S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.REPTree -- -M 2 -V 0.001 -N 3 -S 1 -L -1 -I 0.0',-1.1588E+17,2.02E+07,91,10,5,5,0,50,50,0,0.375,0.290583591,0.400372282,90.80737209,100.0876406,23.22234871,23.02574855,0.196600158,2.322234871,2.302574855,0.019660016,4.782152655,0.478215266,205.9835961,0,0,0.125,1,0.875,7,1,2,0,0,0,-0.166666667,0.3125,0.211111111,0.5,0.125,0.875,0.5,0.5,0.5,0.473333333,0.371396101,0.675,0.517222222,0.473333333,0.5,0.016,0,0.015625,0,15.625,0,42165,24139,4942,90,82,?,-1
features_all_postprocessed1,7,7,weka.classifiers.meta.Bagging,'-P 100 -S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.REPTree -- -M 2 -V 0.001 -N 3 -S 1 -L -1 -I 0.0',-1.1588E+17,2.02E+07,91,10,6,4,0,60,40,0,0.5,0.272049698,0.362641842,85.01553056,90.65554214,23.22234871,17.62495105,5.597397664,2.322234871,1.762495105,0.559739766,6.197191474,0.619719147,266.9341356,0.5,1,0.125,1,0.875,7,0.5,1,0.5,0.5,0.5,0.375,0.6875,0.416666667,0.6,0.1,0.9,0.4,0.7,0.6,0.606666667,0.538062768,0.8,0.665,0.606666667,0.6,0.019,0.001,0.015625,0,15.625,0,44315,24139,4942,100,90,?,-1
features_all_postprocessed1,7,8,weka.classifiers.meta.Bagging,'-P 100 -S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.REPTree -- -M 2 -V 0.001 -N 3 -S 1 -L -1 -I 0.0',-1.1588E+17,2.02E+07,91,10,1,9,0,10,90,0,-0.125,0.30130663,0.396472298,94.158322,99.11269733,23.22234871,20.87325462,2.349094087,2.322234871,2.087325462,0.234909409,3.154938989,0.315493899,135.8939635,0,0,0.25,2,0.75,6,1,2,0,0,0,-0.25,0.375,0.226190476,0.1,0.225,0.775,0.9,0.066666667,0.1,0.08,-0.139689755,0.675,0.46047619,0.08,0.1,0.001,0,0,0,0,0,46650,24139,4942,100,86,?,-1
features_all_postprocessed1,7,9,weka.classifiers.meta.Bagging,'-P 100 -S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.REPTree -- -M 2 -V 0.001 -N 3 -S 1 -L -1 -I 0.0',-1.1588E+17,2.02E+07,91,10,5,5,0,50,50,0,0.375,0.263367497,0.345722831,82.30234277,86.42601906,23.22234871,16.58972491,6.632623796,2.322234871,1.658972491,0.66326238,7.239848916,0.723984892,311.8449415,0.5,1,0.25,2,0.75,6,0.5,1,0.333333333,0.5,0.4,0.21821789,0.8125,0.7,0.5,0.125,0.875,0.5,0.433333333,0.5,0.46,0.362287156,0.825,0.747142857,0.46,0.5,0.016,0,0.015625,0,15.625,0,37245,24139,4942,100,92,?,-1
features_all_postprocessed1,7,10,weka.classifiers.meta.Bagging,'-P 100 -S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.REPTree -- -M 2 -V 0.001 -N 3 -S 1 -L -1 -I 0.0',-1.1588E+17,2.02E+07,91,10,2,8,0,20,80,0,0,0.305661448,0.400962954,95.51920248,100.2353005,23.22234871,23.94010687,-0.717758161,2.322234871,2.394010687,-0.071775816,3.183178322,0.318317832,137.1103277,0.5,1,0.125,1,0.875,7,0.5,1,0.5,0.5,0.5,0.375,0.9375,0.833333333,0.2,0.2,0.8,0.8,0.2,0.2,0.2,0.019069266,0.575,0.445238095,0.2,0.2,0.015,0,0.015625,0,15.625,0,41445,24139,4942,100,92,?,-1
